state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price
Kerala,Pathanamthitta,Ezhamkulam,"Coconut Oil","Copra Oil",22/06/2020,18500,19000,19000
Kerala,Pathanamthitta,Ezhamkulam,"Coconut Oil","Copra Oil",23/06/2020,18500,19000,19000
Kerala,Pathanamthitta,Ezhamkulam,"Coconut Oil","Copra Oil",25/06/2020,18000,18500,18500
Kerala,Pathanamthitta,Ezhamkulam,"Coconut Oil","Copra Oil",29/06/2020,18500,21500,21500
Kerala,Pathanamthitta,Ezhamkulam,"Coconut Oil","Copra Oil",02/07/2020,18500,22000,22000
Kerala,Pathanamthitta,Ezhamkulam,"Coconut Oil","Copra Oil",06/07/2020,19000,22500,22000
Kerala,Pathanamthitta,Ezhamkulam,"Coconut Oil","Copra Oil",09/07/2020,19000,22500,22500
Kerala,Pathanamthitta,Ezhamkulam,"Coconut Oil","Copra Oil",13/07/2020,18500,22000,20000
Kerala,Pathanamthitta,Ezhamkulam,"Coconut Oil","Copra Oil",16/07/2020,21000,21500,21500
Kerala,Pathanamthitta,Ezhamkulam,"Coconut Oil","Copra Oil",20/07/2020,19500,21500,21000
Kerala,Pathanamthitta,Ezhamkulam,"Coconut Oil","Copra Oil",23/07/2020,19000,22000,20500
Kerala,Pathanamthitta,Ezhamkulam,"Coconut Oil","Copra Oil",30/07/2020,19000,22000,21000
Kerala,Pathanamthitta,Ezhamkulam,"Coconut Oil","Copra Oil",03/08/2020,19000,22000,21000
Kerala,Pathanamthitta,Ezhamkulam,"Coconut Oil","Copra Oil",06/08/2020,18500,22000,21500
Kerala,Pathanamthitta,Ezhamkulam,"Coconut Oil","Copra Oil",10/08/2020,19000,22000,20000
Kerala,Pathanamthitta,Ezhamkulam,"Coconut Oil","Copra Oil",17/08/2020,19000,22000,21000
Kerala,Pathanamthitta,Ezhamkulam,"Coconut Oil","Copra Oil",24/08/2020,19000,21000,20000
Kerala,Pathanamthitta,Ezhamkulam,"Coconut Oil","Copra Oil",26/08/2020,18500,21500,20500
Kerala,Pathanamthitta,Ezhamkulam,"Coconut Oil","Copra Oil",27/08/2020,18000,20000,19000
Kerala,Pathanamthitta,Ezhamkulam,"Coconut Oil","Copra Oil",03/09/2020,18600,19500,19500
Kerala,Pathanamthitta,Ezhamkulam,"Coconut Oil","Copra Oil",07/09/2020,18500,19500,19000
Kerala,Pathanamthitta,Ezhamkulam,"Coconut Oil","Copra Oil",10/09/2020,18500,20000,19500
Kerala,Pathanamthitta,Ezhamkulam,"Coconut Oil","Copra Oil",14/09/2020,18500,19500,19000
Kerala,Pathanamthitta,Ezhamkulam,"Coconut Oil","Copra Oil",17/09/2020,18000,18800,18500
Kerala,Pathanamthitta,Ezhamkulam,"Coconut Oil","Copra Oil",21/09/2020,17800,18500,18300
Kerala,Pathanamthitta,Ezhamkulam,"Coconut Oil","Copra Oil",24/09/2020,18000,18500,18200
Kerala,Pathanamthitta,Ezhamkulam,"Coconut Oil","Copra Oil",28/09/2020,18000,18500,18500
Kerala,Pathanamthitta,Ezhamkulam,"Coconut Oil","Copra Oil",01/10/2020,18000,18500,18500
Kerala,Pathanamthitta,Ezhamkulam,"Coconut Oil","Copra Oil",05/10/2020,18500,19000,19000
Kerala,Pathanamthitta,Ezhamkulam,"Coconut Oil","Copra Oil",08/10/2020,18800,19000,19000
Kerala,Pathanamthitta,Ezhamkulam,"Coconut Oil","Copra Oil",12/10/2020,19000,19500,19500
Kerala,Pathanamthitta,Ezhamkulam,"Coconut Oil","Copra Oil",15/10/2020,18500,18700,18700
Kerala,Pathanamthitta,Ezhamkulam,"Coconut Oil","Copra Oil",19/10/2020,18800,19000,19000
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",01/01/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",03/01/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",04/01/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",06/01/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",07/01/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",09/01/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",10/01/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",13/01/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",14/01/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",16/01/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",17/01/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",18/01/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",20/01/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",21/01/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",22/01/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",23/01/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",24/01/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",25/01/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",27/01/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",28/01/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",29/01/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",30/01/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",31/01/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",01/02/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",03/02/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",04/02/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",05/02/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",07/02/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",10/02/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",11/02/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",12/02/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",13/02/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",14/02/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",15/02/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",17/02/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",18/02/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",19/02/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",20/02/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",22/02/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",24/02/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",25/02/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",26/02/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",27/02/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",28/02/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",29/02/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",02/03/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",03/03/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",04/03/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",05/03/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",06/03/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",07/03/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",09/03/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",10/03/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",11/03/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",12/03/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",13/03/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",16/03/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",17/03/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",18/03/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",19/03/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",20/03/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",23/03/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",24/03/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",25/03/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",26/03/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",27/03/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",28/03/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",30/03/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",31/03/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",01/04/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",02/04/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",03/04/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",04/04/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",06/04/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",07/04/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",13/04/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",15/04/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",16/04/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",17/04/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",18/04/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",20/04/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",21/04/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",22/04/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",23/04/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",24/04/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",25/04/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",27/04/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",28/04/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",29/04/2020,13000,17000,15000
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",30/04/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",04/05/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",05/05/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",06/05/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",07/05/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",08/05/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",11/05/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",12/05/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",13/05/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",14/05/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",15/05/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",18/05/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",19/05/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",20/05/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",21/05/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",22/05/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",25/05/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",26/05/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",27/05/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",28/05/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",29/05/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",30/05/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",01/06/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",02/06/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",03/06/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",04/06/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",05/06/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",06/06/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",08/06/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",10/06/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",11/06/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",12/06/2020,16600,17000,16800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",15/06/2020,16800,17200,17000
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",16/06/2020,16800,17200,17000
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",17/06/2020,16800,17200,17000
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",18/06/2020,16800,17200,17000
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",19/06/2020,16800,17200,17000
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",22/06/2020,16800,17200,17000
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",23/06/2020,16800,17200,17000
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",24/06/2020,16800,17200,17000
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",25/06/2020,16800,17200,17000
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",26/06/2020,16800,17200,17000
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",29/06/2020,16800,17200,17000
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",30/06/2020,16800,17200,17000
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",01/07/2020,16800,17200,17000
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",02/07/2020,16800,17200,17000
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",03/07/2020,16800,17200,17000
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",06/07/2020,16800,17200,17000
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",07/07/2020,16800,17200,17000
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",08/07/2020,16800,17200,17000
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",18/07/2020,16800,17200,17000
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",21/07/2020,16800,17200,17000
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",22/07/2020,16800,17200,17000
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",23/07/2020,16800,17200,17000
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",24/07/2020,16800,17200,17000
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",27/07/2020,17000,17400,17200
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",28/07/2020,17000,17400,17200
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",29/07/2020,17000,17400,17200
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",30/07/2020,17000,17400,17200
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",03/08/2020,17000,17400,17200
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",04/08/2020,17000,17400,17200
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",05/08/2020,17000,17400,17200
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",06/08/2020,17000,17400,17200
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",07/08/2020,17000,17400,17200
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",10/08/2020,17000,17400,17200
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",11/08/2020,17000,17400,17200
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",12/08/2020,17000,17400,17200
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",13/08/2020,17000,17400,17200
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",14/08/2020,17000,17400,17200
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",17/08/2020,17000,17400,17200
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",18/08/2020,17000,17400,17200
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",19/08/2020,17000,17400,17200
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",22/08/2020,17900,18300,18100
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",24/08/2020,17900,18300,18100
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",25/08/2020,17900,18300,18100
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",26/08/2020,17900,18300,18100
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",27/08/2020,17900,18300,18100
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",28/08/2020,17900,18300,18100
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",03/09/2020,17900,18300,18100
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",04/09/2020,17900,18300,18100
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",07/09/2020,17900,18300,18100
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",08/09/2020,17900,18300,18100
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",09/09/2020,17900,18300,18100
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",11/09/2020,17900,18300,18100
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",14/09/2020,17900,18300,18100
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",15/09/2020,17900,18300,18100
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",16/09/2020,18400,18800,18600
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",17/09/2020,18400,18800,18600
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",18/09/2020,18400,18800,18600
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",22/09/2020,18400,18800,18600
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",23/09/2020,18400,18800,18600
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",24/09/2020,18400,18800,18600
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",25/09/2020,18600,19000,18800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",28/09/2020,18600,19000,18800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",29/09/2020,18600,19000,18800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",30/09/2020,18600,19000,18800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",01/10/2020,18600,19000,18800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",05/10/2020,18600,19000,18800
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",06/10/2020,19000,19400,19200
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",07/10/2020,19000,19400,19200
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",08/10/2020,19000,19400,19200
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",09/10/2020,19000,19400,19200
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",12/10/2020,19000,19400,19200
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",13/10/2020,19000,19400,19200
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",14/10/2020,19000,19400,19200
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",15/10/2020,19000,19400,19200
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",16/10/2020,16200,20200,18200
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",19/10/2020,16200,20200,18200
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",20/10/2020,16200,20200,18200
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",21/10/2020,16200,20200,18200
Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",22/10/2020,16200,20200,18200
Kerala,Pathanamthitta,Omalloor,"Coconut Oil",Other,19/02/2020,47000,48000,48000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",01/01/2020,17000,17400,17200
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",02/01/2020,17000,17400,17400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",03/01/2020,17000,17400,17400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",04/01/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",06/01/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",07/01/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",09/01/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",10/01/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",13/01/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",14/01/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",15/01/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",16/01/2020,17000,17400,17400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",17/01/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",18/01/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",20/01/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",21/01/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",23/01/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",24/01/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",25/01/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",27/01/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",28/01/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",29/01/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",30/01/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",31/01/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",01/02/2020,17000,17400,17200
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",03/02/2020,17000,17400,17400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",04/02/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",05/02/2020,17000,17400,17400
